zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
7308,PO BOX,0,Jersey City,,Five Corners,NJ,Hudson County,America/New_York,201,NA,US,40.71,-74.06,142
7309,STANDARD,1,Jersey City,,General Lafayette,NJ,Hudson County,America/New_York,201,NA,US,40.71,-74.03,113
7310,STANDARD,0,Jersey City,,,NJ,Hudson County,America/New_York,"201, 551",NA,US,40.73,-74.04,13010
7311,STANDARD,0,Jersey City,,,NJ,Hudson County,America/New_York,"201, 551",NA,US,40.72,-74.03,1210
7395,UNIQUE,0,Jersey City,,Usps,NJ,Hudson County,America/New_York,201,NA,US,40.72,-74.08,0
7399,UNIQUE,0,Jersey City,,Pershing,NJ,Hudson County,America/New_York,201,NA,US,40.71,-74.06,0
7401,STANDARD,0,Allendale,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,41.03,-74.13,6560
7403,STANDARD,0,Bloomingdale,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,41.02,-74.33,6940
7405,STANDARD,0,Butler,Kinnelon,"Fayson Lake, Fayson Lakes, High Crest, Lindy Lake",NJ,Morris County,America/New_York,"862, 973",NA,US,40.99,-74.34,17350
7407,STANDARD,0,Elmwood Park,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.9,-74.11,19680
7410,STANDARD,0,Fair Lawn,,"Fairlawn, Radburn",NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.93,-74.11,33580
7416,STANDARD,0,Franklin,,Beaver Lake,NJ,Sussex County,America/New_York,"862, 973",NA,US,41.11,-74.58,5040
7417,STANDARD,0,Franklin Lakes,Franklin Lks,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,41,-74.2,10970
7418,STANDARD,0,Glenwood,,,NJ,Sussex County,America/New_York,"845, 862, 973",NA,US,41.24,-74.48,2060
7419,STANDARD,0,Hamburg,,Hardyston,NJ,Sussex County,America/New_York,"862, 973",NA,US,41.14,-74.57,8780
7420,STANDARD,0,Haskell,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,41.02,-74.3,4460
7421,STANDARD,0,Hewitt,,"Awosting, Greenwood Lake, Upper Greenwood Lake",NJ,Passaic County,America/New_York,"845, 862, 973",NA,US,41.16,-74.35,6430
7422,STANDARD,0,Highland Lakes,Highland Lks,Barry Lakes,NJ,Sussex County,America/New_York,"845, 862, 973",NA,US,41.17,-74.44,5910
7423,STANDARD,0,Ho Ho Kus,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,41,-74.1,4270
7424,STANDARD,0,Little Falls,"West Paterson, Woodland Park","Great Notch, Singac",NJ,Passaic County,America/New_York,"862, 973",NA,US,40.87,-74.21,23190
7428,PO BOX,0,Mc Afee,,Mcafee,NJ,Sussex County,America/New_York,862,NA,US,41.2,-74.55,607
7430,STANDARD,0,Mahwah,,,NJ,Bergen County,America/New_York,"201, 551, 845",NA,US,41.08,-74.18,22220
7432,STANDARD,0,Midland Park,,Midland Pk,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.99,-74.14,6750
7435,STANDARD,0,Newfoundland,,"Green Pond, Greenpond",NJ,Passaic County,America/New_York,"862, 973",NA,US,41.07,-74.42,2300
7436,STANDARD,0,Oakland,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,41.03,-74.24,12350
7438,STANDARD,0,Oak Ridge,,"Cozy Lake, Jefferson Township, Jefferson Twp, Lake Swannanoa",NJ,Morris County,America/New_York,"862, 973",NA,US,41.04,-74.48,10680
7439,STANDARD,0,Ogdensburg,,,NJ,Sussex County,America/New_York,"862, 973",NA,US,41.07,-74.59,2240
7440,STANDARD,0,Pequannock,,Pequannock Township,NJ,Morris County,America/New_York,"862, 973",NA,US,40.94,-74.29,4210
7442,STANDARD,0,Pompton Lakes,,Pompton Falls,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,41,-74.28,10480
7444,STANDARD,0,Pompton Plains,Pompton Plns,,NJ,Morris County,America/New_York,"862, 973",NA,US,40.96,-74.3,10650
7446,STANDARD,0,Ramsey,,Darlington,NJ,Bergen County,America/New_York,"201, 551",NA,US,41.05,-74.14,14580
7450,STANDARD,0,Ridgewood,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.98,-74.11,25210
7451,PO BOX,0,Ridgewood,,,NJ,Bergen County,America/New_York,201,NA,US,40.98,-74.11,200
7452,STANDARD,0,Glen Rock,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.96,-74.13,11990
7456,STANDARD,0,Ringwood,,"Cupsaw Lake, Erskine, Erskine Lakes, Skyline Lakes",NJ,Passaic County,America/New_York,"201, 551, 845, 862, 973",NA,US,41.11,-74.27,11440
7457,STANDARD,0,Riverdale,,Pompton Junction,NJ,Morris County,America/New_York,"862, 973",NA,US,40.99,-74.3,3950
7458,STANDARD,0,Saddle River,"U Saddle Riv, Upper Saddle River",,NJ,Bergen County,America/New_York,"201, 551, 845",NA,US,41.02,-74.09,11080
7460,STANDARD,0,Stockholm,Hardyston,"Cliffwood Lake, Gerard, Lake Stockholm, Lake Tamarack, Silver Lake",NJ,Sussex County,America/New_York,"862, 973",NA,US,41.1,-74.53,3010
7461,STANDARD,0,Sussex,Wantage,"Beemerville, Colesville, High Point, High Point Park, Wallkill Lake, Wantage Twp",NJ,Sussex County,America/New_York,"845, 862, 973",NA,US,41.2,-74.6,17110
7462,STANDARD,0,Vernon,,,NJ,Sussex County,America/New_York,"845, 862, 973",NA,US,41.18,-74.51,6030
7463,STANDARD,0,Waldwick,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,41.01,-74.12,9960
7465,STANDARD,0,Wanaque,,Midvale,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,41.04,-74.29,6070
7470,STANDARD,0,Wayne,,"Lionshead Lake, Mountain View, Packanack Lake, Packanack Lk, Pines Lake, Preakness",NJ,Passaic County,America/New_York,"862, 973",NA,US,40.94,-74.24,50250
7474,PO BOX,0,Wayne,,,NJ,Passaic County,America/New_York,862,NA,US,40.94,-74.24,586
7477,UNIQUE,1,Wayne,,State Farm Insurance,NJ,Passaic County,America/New_York,862,NA,US,40.92,-74.27,0
7480,STANDARD,0,West Milford,,"Gordon Lakes, Pine Cliff Lake, Shady Lake, West Milford Lakes",NJ,Passaic County,America/New_York,"862, 973",NA,US,41.1,-74.39,14110
7481,STANDARD,0,Wyckoff,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.99,-74.16,16460
7495,STANDARD,0,Mahwah,,,NJ,Bergen County,America/New_York,201,NA,US,41.1,-74.16,0
7501,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.91,-74.16,31660
7502,STANDARD,0,Paterson,Totowa,Hillcrest,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.92,-74.19,16700
7503,STANDARD,0,Paterson,,South Paterson,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.9,-74.15,18490
7504,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.91,-74.14,13030
7505,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.92,-74.17,2050
7506,STANDARD,0,Hawthorne,,,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.95,-74.15,18040
7507,PO BOX,0,Hawthorne,,,NJ,Passaic County,America/New_York,862,NA,US,40.95,-74.15,202
7508,STANDARD,0,Haledon,"North Haledon, Paterson, Prospect Park",Prospect Pk,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.96,-74.18,22590
7509,PO BOX,0,Paterson,,,NJ,Passaic County,America/New_York,862,NA,US,40.91,-74.16,2343
7510,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.91,-74.16,0
7511,PO BOX,0,Totowa,Paterson,,NJ,Passaic County,America/New_York,862,NA,US,40.9,-74.22,317
7512,STANDARD,0,Totowa,Paterson,Totowa Boro,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.9,-74.22,10400
7513,STANDARD,0,Paterson,,Peoples Park,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.91,-74.15,11870
7514,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"201, 551, 862, 973",NA,US,40.92,-74.14,17500
7522,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.92,-74.18,20900
7524,STANDARD,0,Paterson,,,NJ,Passaic County,America/New_York,"862, 973",NA,US,40.93,-74.16,12650
7533,PO BOX,0,Paterson,,South Paterson,NJ,Passaic County,America/New_York,862,NA,US,40.91,-74.16,168
7538,PO BOX,0,Haledon,Paterson,"North Haledon, Prospect Park",NJ,Passaic County,America/New_York,862,NA,US,40.93,-74.18,349
7543,PO BOX,0,Paterson,,Peoples Park,NJ,Passaic County,America/New_York,862,NA,US,40.91,-74.16,462
7544,PO BOX,0,Paterson,,,NJ,Passaic County,America/New_York,862,NA,US,40.91,-74.16,950
7601,STANDARD,0,Hackensack,,Hack,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.88,-74.04,38960
7602,PO BOX,0,Hackensack,,,NJ,Bergen County,America/New_York,201,NA,US,40.88,-74.04,419
7603,STANDARD,0,Bogota,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.87,-74.03,8070
7604,STANDARD,0,Hasbrouck Heights,Hasbrouck Hts,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.86,-74.07,11480
7605,STANDARD,0,Leonia,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.86,-73.99,8460
7606,STANDARD,0,South Hackensack,S Hackensack,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.86,-74.04,2520
7607,STANDARD,0,Maywood,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.9,-74.06,9230
7608,STANDARD,0,Teterboro,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.85,-74.06,57
7620,PO BOX,0,Alpine,,,NJ,Bergen County,America/New_York,"201, 551, 845, 914",NA,US,40.95,-73.92,1804
7621,STANDARD,0,Bergenfield,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.92,-73.99,26630
7624,STANDARD,0,Closter,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.97,-73.96,8360
7626,STANDARD,0,Cresskill,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.94,-73.96,8450
7627,STANDARD,0,Demarest,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.95,-73.95,4820
7628,STANDARD,0,Dumont,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.94,-73.99,16840
7630,STANDARD,0,Emerson,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.97,-74.02,7120
7631,STANDARD,0,Englewood,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.89,-73.97,25380
7632,STANDARD,0,Englewood Cliffs,"Englewd Clfs, Englewood",,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.88,-73.94,5330
7640,STANDARD,0,Harrington Park,Harrington Pk,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.98,-73.98,4770
7641,STANDARD,0,Haworth,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.96,-73.99,3380
7642,STANDARD,0,Hillsdale,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,41,-74.04,10220
7643,STANDARD,0,Little Ferry,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.84,-74.04,9890
7644,STANDARD,0,Lodi,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.88,-74.08,22800
7645,STANDARD,0,Montvale,,,NJ,Bergen County,America/New_York,"201, 551, 845",NA,US,41.05,-74.04,8470
7646,STANDARD,0,New Milford,,N Milford,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.93,-74.02,15570
7647,STANDARD,0,Northvale,Rockleigh,,NJ,Bergen County,America/New_York,"201, 551, 845",NA,US,41,-73.95,4690
7648,STANDARD,0,Norwood,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.99,-73.95,5360
7649,STANDARD,0,Oradell,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.95,-74.03,8200
7650,STANDARD,0,Palisades Park,Palisades Pk,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.84,-73.99,17150
7652,STANDARD,0,Paramus,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.94,-74.07,25070
7653,PO BOX,0,Paramus,,,NJ,Bergen County,America/New_York,201,NA,US,40.94,-74.07,208
7656,STANDARD,0,Park Ridge,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,41.03,-74.04,8710
7657,STANDARD,0,Ridgefield,,Morsemere,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.83,-74.01,10630
7660,STANDARD,0,Ridgefield Park,Ridgefield Pk,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.85,-74.02,12540
7661,STANDARD,0,River Edge,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.92,-74.04,11620
7662,STANDARD,0,Rochelle Park,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.91,-74.08,5560
7663,STANDARD,0,Saddle Brook,,,NJ,Bergen County,America/New_York,"201, 551, 862, 973",NA,US,40.9,-74.09,13950
7666,STANDARD,0,Teaneck,,West Englewood,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.88,-74.01,38830
7670,STANDARD,0,Tenafly,,,NJ,Bergen County,America/New_York,"201, 551",NA,US,40.91,-73.95,14550
7675,STANDARD,0,Westwood,"Old Tappan, River Vale, Rivervale",,NJ,Bergen County,America/New_York,"201, 551, 845",NA,US,41,-74,25770
7676,STANDARD,0,Township Of Washington,"Twp Washingtn, Twp Washinton, Washington Twps","Washington Tnshp, Washington Township, Washington Twnshp, Washington Twp, Washington Twsp",NJ,Bergen County,America/New_York,"201, 551",NA,US,40.98,-74.06,8980
7677,STANDARD,0,Woodcliff Lake,"Westwood, Woodcliff Lk",,NJ,Bergen County,America/New_York,"201, 551",NA,US,41.02,-74.05,6190
7699,UNIQUE,0,Teterboro,,"Nnj Metro P&Dc, Usps",NJ,Bergen County,America/New_York,201,NA,US,40.85,-74.06,0
7701,STANDARD,0,Red Bank,Tinton Falls,Westboro,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.36,-74.08,22560
7702,STANDARD,0,Shrewsbury,Red Bank,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.32,-74.05,4050
7703,STANDARD,0,Fort Monmouth,Red Bank,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.32,-74.04,701
7704,STANDARD,0,Fair Haven,Red Bank,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.36,-74.03,6310
7709,UNIQUE,1,Red Bank,,Jersey Central Power Light,NJ,Monmouth County,America/New_York,732,NA,US,40.23,-74,0
7710,PO BOX,0,Adelphia,,,NJ,Monmouth County,America/New_York,732,NA,US,40.21,-74.25,209
7711,STANDARD,0,Allenhurst,"Loch Arbour, W Allenhurst, West Allenhurst",,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.24,-74.01,1260
7712,STANDARD,0,Asbury Park,"Interlaken, Ocean, Tinton Falls","Wanamassa, Wayside",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.22,-74.01,35190
7715,UNIQUE,0,Belmar,,Nj Natural Gas Co,NJ,Monmouth County,America/New_York,732,NA,US,40.17,-74.02,0
7716,STANDARD,0,Atlantic Highlands,Atlantic Hlds,Atlantic Hl,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.4,-74.03,7860
7717,STANDARD,0,Avon By The Sea,Avon By Sea,Avon,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.19,-74.01,1720
7718,STANDARD,0,Belford,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.42,-74.09,5920
7719,STANDARD,0,Belmar,"Lake Como, Wall, Wall Township","S Belmar, Shark River Manor, South Belmar, W Belmar, Wall Twp, West Belmar",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.17,-74.02,20140
7720,STANDARD,0,Bradley Beach,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.2,-74.01,3530
7721,STANDARD,0,Cliffwood,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.44,-74.23,3520
7722,STANDARD,0,Colts Neck,,"Earle Naval Weapons Station, Phalanx, Vanderburg",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.28,-74.16,9960
7723,STANDARD,0,Deal,"Ocean Townshp, Ocean Twp",Deal Park,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.25,-74,840
7724,STANDARD,0,Eatontown,Tinton Falls,"Monmouth, Shrewsbury Township, Vail Homes",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-74.05,21330
7726,STANDARD,0,Englishtown,Manalapan,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-74.36,43170
7727,STANDARD,0,Farmingdale,"Tinton Falls, Wall Township","Wall, Wall Twp",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.19,-74.17,7190
7728,STANDARD,0,Freehold,,"East Freehold, Georgia, Jerseyville, Millhurst",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.25,-74.27,51930
7730,STANDARD,0,Hazlet,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.42,-74.17,16360
7731,STANDARD,0,Howell,Wall Township,Wall Twp,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.14,-74.19,38520
7732,STANDARD,0,Highlands,Sandy Hook,"Gateway National Recreation, Monmouth Hills",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.4,-73.99,3760
7733,STANDARD,0,Holmdel,,Holmdel Village,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.37,-74.17,16480
7734,STANDARD,0,Keansburg,"Hazlet Township, Hazlet Twp","East Keansburg, Ideal Beach, W Keansburg, West Keansburg",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.44,-74.13,10680
7735,STANDARD,0,Keyport,Union Beach,"Cliffwood Bch, Cliffwood Beach",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.43,-74.2,17270
7737,STANDARD,0,Leonardo,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.41,-74.06,3970
7738,STANDARD,0,Lincroft,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.34,-74.12,7070
7739,STANDARD,0,Little Silver,,Little Silver Point,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.33,-74.03,6110
7740,STANDARD,0,Long Branch,Elberon,West End,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-73.98,24900
7746,STANDARD,0,Marlboro,,Bradevelt,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.31,-74.25,18180
7747,STANDARD,0,Matawan,Aberdeen,Strathmore,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.41,-74.23,29640
7748,STANDARD,0,Middletown,"N Middletown, New Monmouth, North Middletown",,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.39,-74.11,26720
7750,STANDARD,0,Monmouth Beach,Monmouth Bch,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.33,-73.98,3110
7751,STANDARD,0,Morganville,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.36,-74.25,21090
7752,PO BOX,0,Navesink,,,NJ,Monmouth County,America/New_York,732,NA,US,40.39,-74.11,294
7753,STANDARD,0,Neptune,"Neptune City, Tinton Falls, Wall Township","Shark River Hills, Wall",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.21,-74.08,34470
7754,PO BOX,0,Neptune,,,NJ,Monmouth County,America/New_York,732,NA,US,40.21,-74.08,557
7755,STANDARD,0,Oakhurst,,Elberon Park,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.26,-74.02,5610
7756,STANDARD,0,Ocean Grove,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.21,-74.01,2410
7757,STANDARD,0,Oceanport,,"Monmouth Park, Sands Point",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.31,-74.02,5650
7758,STANDARD,0,Port Monmouth,,Cedar Beach,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.43,-74.1,4550
7760,STANDARD,0,Rumson,"Locust, Sea Bright",,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.36,-74,9280
7762,STANDARD,0,Spring Lake,,"Spring Heights, Spring Lake Heights, Wall Township, Wall Twp",NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.15,-74.02,7850
7763,PO BOX,0,Tennent,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-74.36,86
7764,STANDARD,0,West Long Branch,W Long Branch,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-74.01,6300
7765,PO BOX,0,Wickatunk,,,NJ,Monmouth County,America/New_York,732,NA,US,40.35,-74.26,54
7799,STANDARD,0,Eatontown,,,NJ,Monmouth County,America/New_York,"732, 848",NA,US,40.29,-74.05,0
7801,STANDARD,0,Dover,,Victory Gardens,NJ,Morris County,America/New_York,"862, 973",NA,US,40.88,-74.55,22890
7802,PO BOX,0,Dover,,,NJ,Morris County,America/New_York,862,NA,US,40.88,-74.55,1307
7803,STANDARD,0,Mine Hill,Dover,,NJ,Morris County,America/New_York,"862, 973",NA,US,40.87,-74.6,3680
7806,STANDARD,0,Picatinny Arsenal,"Dover, Picatinny Ars",,NJ,Morris County,America/New_York,"973, 862",NA,US,40.93,-74.54,0
7820,PO BOX,0,Allamuchy,,,NJ,Warren County,America/New_York,908,NA,US,40.93,-74.81,299
7821,STANDARD,0,Andover,"Byram Township, Byram Twp, Green Township, Green Twp",,NJ,Sussex County,America/New_York,"862, 908, 973",NA,US,40.98,-74.74,8500
7822,STANDARD,0,Augusta,,,NJ,Sussex County,America/New_York,"862, 973",NA,US,41.14,-74.71,1040
7823,STANDARD,0,Belvidere,,,NJ,Warren County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.82,-75.07,6230
7825,STANDARD,0,Blairstown,"Hardwick, Johnsonburg",,NJ,Warren County,America/New_York,"272, 570, 862, 908, 973",NA,US,40.98,-74.96,8490
7826,STANDARD,0,Branchville,Sandyston,,NJ,Sussex County,America/New_York,"862, 908, 973",NA,US,41.14,-74.74,5460
7827,STANDARD,0,Montague,"Branchville, Sandyston",,NJ,Sussex County,America/New_York,"272, 570, 845, 862, 973",NA,US,41.29,-74.74,3550
7828,STANDARD,0,Budd Lake,,Mount Olive,NJ,Morris County,America/New_York,"862, 908, 973",NA,US,40.87,-74.73,13280
7829,PO BOX,0,Buttzville,,,NJ,Warren County,America/New_York,908,NA,US,40.82,-75.04,154
7830,STANDARD,0,Califon,"Tewksbury Township, Tewksbury Twp",,NJ,Hunterdon County,America/New_York,908,NA,US,40.72,-74.79,6200
7831,STANDARD,0,Changewater,,,NJ,Warren County,America/New_York,908,NA,US,40.74,-74.95,142
7832,STANDARD,0,Columbia,,,NJ,Warren County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.95,-75.06,3540
7833,PO BOX,0,Delaware,,,NJ,Warren County,America/New_York,"272, 570, 908",NA,US,40.89,-75.07,170
7834,STANDARD,0,Denville,,Parsippany Troy Hills,NJ,Morris County,America/New_York,"862, 973",NA,US,40.89,-74.48,17420
7836,STANDARD,0,Flanders,"Roxbury Township, Roxbury Twp",,NJ,Morris County,America/New_York,"862, 908, 973",NA,US,40.84,-74.7,12010
7837,PO BOX,0,Glasser,,,NJ,Sussex County,America/New_York,862,NA,US,40.98,-74.63,135
